PRODUCT_ID,TITLE,BULLET_POINTS,DESCRIPTION,PRODUCT_TYPE_ID,PRODUCT_LENGTH
2484638,Manokamna Siddhi ke liye | Yantra Vidhya ke 121 Prayog (Ek Prachin Granth) [Paperback] Sidhh Baba Shri Audar Nath 'Tapaswi' ji [Paperback] Sidhh Baba Shri Audar Nath 'Tapaswi' ji,"[Tatva-bodh,Atma-bodh]","आज के इस आधुनिक युग में भी विश्व के सभी धर्मों के लोग मंत्र तंत्र और यंत्रों की गहनता को स्वीकार करते हैं । इस विद्या की कई प्राचीन श्रेष्ठ पुस्तकें हैं परन्तु उनका प्राचीन स्वरूप अब समाप्त हो | गया है । वर्तमान पुस्तक ' यंत्र विद्या के 121 प्रयोग ' इस विद्या की पुनः स्थापना के लिए एक भागीरथ | प्रयत्न है । इसमें दिये गये यंत्र व उनकी विधियाँ । बड़े - बड़े साधु सन्यासियों व कुछ अलभ्य पुस्तकों के कटे - फटे अंशों से प्राप्त की गई हैं । मैंने सभी यंत्रों को विश्वास से प्रयोग किया है जो हर स्थिति में ठीक उतरे हैं । परीक्षा करने के लिए यंत्र का प्रयोग करना इस विद्या का अपमान करना होगा क्योंकि श्रद्धा ही इस विद्या के लिए एकमात्र कुंजी है । अतः श्रद्धाहीन पाठक या साधक ये पहले समझ लें कि यंत्रों की परीक्षा के लिए उनका कोई भी प्रयोग असफल हो सकता है अथवा उनके स्वयं के लिए हानिकारक भी । इस संग्रह में सभी तरह के यंत्र सम्मिलित किये हैं आप इन यंत्रों को बन्दूक से छोड़ी हुई गोली ही समझिये । अधिक प्रशंसा नही करना चाहता हूँ क्योंकि ये एक गुप्त विद्या है और इसका वास्तविक सार तो एक साधक ही समझ सकता है । इन सबको ऐसे सिद्ध पुरुषों से प्राप्त किया गया है कि जिसे आप मूल्य खर्च करके भी प्राप्त नहीं कर सकते । इस विद्या को प्राप्त करने का अधिकार भी सभी को है जात पात पूछे नहिं कोई , हरि को भजे सो हरिको होई । जो नियमबद्ध होकर साधना करेगा उसको सफलता अवश्य प्राप्त होगी । Even in today's modern era, people of all religions of the world accept the depth of mantra, tantra and yantras. There are many ancient excellent books of this knowledge, but their ancient form is now over. has gone . The present book '121 experiments of Yantra Vidya' is a Bhagirath for the re-establishment of this knowledge. There is effort. The instruments and their methods given in it. It has been obtained from the mutilated portions of great sages and some inaccessible books. I have used all the instruments with confidence which have worked well in every situation. To use a yantra for examination would be an insult to this knowledge because faith is the only key to this knowledge. -औढरनाथ ' तपस्वी ' ।",132,866.1417314
1581576,"Hot Muggs You're The Magic Kannu Magic Mug Personalised Name Ceramic, 315 ml, 1 Unit,Valentine Gift","[Kannu Mug - A Gift. A beautiful concept mug with personalised message ""Kannu- You're the magic in my life"",When Cold: The mug is black; When Hot: The black disappears and the entire design is seen. See the pictures / video for understanding the concept. Magical effect for the recipient. On pouring the hot drink in the mug, the mug design changes and reveals the personalized message for your loved one. When the temperature of the mug drops down to normal (room temperature), the mug turns black once again.,Original and exclusive designs by Hot Muggs. Do away with the hassles of bad designs related to personalized merchandise.,FAQs - (Q): I can't find the name I want. Can you make a mug of that for me? (A): Please search for the name you want. Ex.: If you need a mug with name ""Neha"" search for Hot Muggs Neha Magic Mug.,Ideal Love Mug as a Valentine's gift]",,1396,472.4409444
1273716,"Alpinestars Men's Ageless Fleece, Red, Medium","[80 percent cotton, 20 percent polyester 280 gsm fleece,Offered in size s-2xl]","80% Cotton / 20% Polyester, 280GSM - RIB: 95% Cotton / 5% Spandex, Made in imported materials.",2872,1000
2781761,VIV Grey Synthetic Slider For Men - 7 UK,"[Material- Croslite,Casual, Evening, Outdoor Flipflop Slipper,Anti Skid And Water-resistant Fliflop For Men,Stylish And Comfortable Slider For Men,Care Instructions: Clean Just Wash It With Clean Water]","<b>Shop Wide Range OF Slipper From The House OF VIV </b><br><br><b>Perfect for Outdoor, Fashion Casual and Evening Outing Purpose</b><br><br><b>VIV Slipper are made up of Synthetic material stays strong and durable -meaning the Slipper will last much longer</b><br><br><b>Soft Cushioned EVA Sole ensures cushioning to the feet removing heel strain</b><br><br><b>VIV endorses style that strikes a fine balance between the classic and the modern, the discreet and the bold with good taste being the only criterion for selection</b><br><br><b>These Men's Ultralight Slipper are the perfect choice for all those who do not like to compromise on what they wear",3249,984.2519675
1723865,"Unisex-Baby Toddler Cute Paints Training Pants Underwear (M, Pack 2)","[100% soft, breathable cotton.,Adorable and slightly paints,high quality never like other brand baby underwear do.,These bloomers dipaer covers are soft, cotton, comfortable, perfect for under pants or to cover a diaper for a photo shoot.,The elastics are not too loose but not too tight, easy for baby to pull up and down on her own.,Size: 6Month-S,12Month-M,18Month-L,2T-XL,please choose according to your baby's height.]","Adorable and Slightly paints,high quality never like other brand baby underwear do.",378,196.8503935
2699693,SPOILTBRAT Women's Eva Comfort Fit Ladies Flip-Flop Slippers (Brown-Light Pink-Green-7),"[Material: EVA,Closure Type: Slip On,Toe Style: Open Toe,Dust any dry dirt from the surface using a clean cloth; rinse with soap and water to remove excess dirt,Care Instructions: Allow your pair of shoes to air and de-odorize at regular basis; use shoe bags to prevent any stains or mildew; dust any dry dirt from the surface using a clean cloth; do not use polish or shiner]","SPOILTBRAT , the most stylish range of shoes, sandals and slippers are exclusively designed to match the latest trends of the new generation. Known for its sturdy and stylish designs, SPOILTBRAT is an iconic youth brand for those who dare to explore the world. Since its inception, the company has established a benchmark for bringing the finest range of footwears. A perfect combination of comfort, style, and workmanship, SPOILTBRAT is all about confidence and making a fashion statement. Its flaunting design pattern SPOILTBRAT a cool statement as you take a step ahead in them.",3300,787.401574
2355251,"KizmetKare High Waist Casual Pants Loose Jogging Pants Wide Leg Pants, Green, 4X-Large","[Soft Material：Made of 100% Polyester, our high waist casual wide leg pants is very cool and breathable to wear, it is soft and comfortable for summer wear,Fashionable Design: Dressing our pull on trousers, high waist pants makes your leg looks longer than other pants, wide leg pants makes your leg type looks more perfect., split on the bottom of the pants makes you looks fashionable,Occasions: Casual wear, home wear, sleep wear, going out, yoga, vacation or beach wear, every occasion is OK. And match beach bag/slipper/boho hat/Simple Tee and so on, with this casual pants,Features: Elastic high waist, Light green ripple, wide leg, split on the bottom of the pants, drawstring decoration, and so on. All of all make the dress more beautiful,Customer Service: If you have any question about our high waist casual wide leg pants, please feel free to contact with us at any time, we would try our best to satisfy your needs]",,3081,1339
584933,Blue Book of Gun Values,,,123,600
1998309,Shiwam Ethnix Men's Cotton Regular Kurta (TFS-111_Yellow_Xx-Large),"[Fit Type: Regular Fit,Material Type: Cotton,CASUAL STYLE FOR ALL OCCASIONS: Our button down casual kurta shirts feature solid designs. This is a long sleeve, mandarin collar classic casual kurta for men. Syncs up effortlessly with your everyday style.,FUNCTION AND SIZING: Perfect for casual wear, summer beach days, lounging around the house or everyday use. Available size chest S(36 inch), M(38 inch), L(40 inch), XL(42 inch).XXL(44 inch), XXL(46 inch), XXXXL(48 inch), XXXXXL(50 inch)]","Shiwam Ethnix Kurta are soft and light weight. So comfortable to wear and soft on the skin. Perfect for covering up from the sun and feeling cool and breezy. This dress shirts for men will make you feel gorgeous and elegant when you wear it. Recommended activities are beachwear, walking, casual outings, business work, date, party, interview, travel, shopping and much more. Perfect gift for families, friends, husband, father and boyfriend.",2911,433.0708657
2744146,Shreeji art Jewellery Set for Women (Golden) | Gold Plated Wedding Jewellery Pearl Choker Necklace Set | (Retro),"[In the box: 1 necklace + 2 earring,Perfect Gift : Ideal Valentine, Birthday, Anniversary gift your loved ones. Women love jewellery; specially traditional jewellery adore a women. They wear it on different occasion.,Fashion jewellery products to consumers at competitive prices. We exist to Craft High Quality and appealing Ethnic Jewellery.,Superior Quality & Skin Friendly: High Quality as per International Standards that makes it very skin friendly.,Usage: Avoid of contact with water and organic chemicals i.e. perfume sprays. Avoid using velvet boxes, and store in air-tight boxes. After use, wipe the jewellery with soft cotton cloth. First wear your makeup, perfume - then wear your jewellery. This will keep your jewellery shining for years.]",A perfect pick to raise your opera style quotient. this traditional indian wear gold plated opera style necklace set will give you astonishing charm and super comfort.wear it with your saree at any occasion. shine and spread the joy in this glossy golden opera empress necklace set.this piece of jewellery comes with the Shreeji art assurance of quality and durability. & caring for your fashion jewellery.we at Shreeji art take care of every piece of jewellery so that you don't spend hours caring for them. this piece of jewellery will enhance your beauty and compliment your dress. make your moment memorable with this high quality traditional jewellery.,3364,944.8818888
218858,Power Up Level 4 Activity Book with Online Resources and Home Booklet,,,93,840
79644,Vintage Christmas Designs (Dover Pictura Electronic Clip Art),,,14,820
2884314,Clogs for men | Cool | Stylish | Trendy | Ultrasoft | Lightweight |,"[Incredibly light and easy to wear heel strap for a more secure fit.,Perfect combination of rubber and eva to provide durability & cushioning.,Complete waterproof footwear that could be your all-day, go-anywhere comfort.,Lightweight design provides maximum comfort.,Easy to clean and quick to dry]","A pair that elevates the sleek, fashion-athletic spirit to another level. A go-anywhere style staple that lets you slide in and stay cool while throwing off an extra pop of Alzado Spirit.",3243,1102.362204
956418,"3dRose LLC 8 x 8 x 0.25 Inches Mouse Pad, Elegant Animal Print Monogram Hot Pink A (mp_35610_1)","[Dimensions (in inches): 8 W x 8 H x 0.25 D,Matte finish,Soft to touch, will not crack or peel,Clean with mild detergent,Made of heavy-duty recycled rubber]","Elegant Animal Print Monogram - Hot Pink A Mouse Pad is 8"" x 8"" x .25"" and is made of heavy-duty recycled rubber. Matte finish image will not fade or peel. Machine washable using a mild detergent and air dry.",578,800
691674,Die Antizipation der nationalsozialistischen Propaganda in Wilhelm Hauffs Jud Süß,,,112,583
1480579,Art Street Designer Gold Table Photo Frame Set of 3 Antique Table Photo Frame (Gold),"[Material : PS Moulding Frame, with board at back with Plexi Glass on the front for protection,1.5 inch Widht Frame Used, Can be used on table as well as wall.,Box Content : 3 Photo frame of mix size; Photo Size : 4x6, 5x7, 6x8,Can be Used as a Gift for Your Friends, Sweetheart, Business Partner or Family Members,To buy premium quality and genuine products look for Art Street and Painting Mantra seal]",,12228,999.998
2401131,Sweet Dreams Women Cotton Printed Lounge Pants/ Pyjamas-Navy-S,One side pocket to keep essentials,,3036,1141.73
1739403,"Pizza & Slushie Graduated 15-20mmHG Knee High Compression Socks For Men & Women, Blue/Grey","[Our Graduated 15-20mmHG Knee High Solid Compression Socks For Men & Women are designed to provide comfort and all day support. Kindly take a glance at our Size Chart before making your purchase,Check out these Graduated Unisex Compression Socks For Men & Women designed with Compression Technology, these socks offer ultimate support and comfort. They’re designed to help your legs and feet while sporting a very cool look and design,Constructed with 80% Polyester and 20% Spandex, these Compression Socks by FITDIO will accommodate Men shoe sizes 9-11 and Women 11-13. The ankle circumference is 12” and the recommended maximum calf circumference is between 17”-18”,Laid flat, these Compression Socks are 21”-22” in length and the pair weighs an estimated 2.50 ounces. We strongly recommend everyone to measure their leg before making the purchase to make sure, our Compression Socks are the right fit for you,Feel free to email us via Amazon if you have any questions. It would be our pleasure to assist you]","These Socks are designed with Compression Technology and these socks offer optimal support and comfort. They’re designed to help your legs and feet while sporting a very cool look and design. Constructed with 80% Polyester and 20% Spandex, these Compression Socks by FITDIO will accommodate Men shoe sizes 9-11 and Women 11-13. The ankle circumference is 12” and the recommended maximum calf circumference is between 17”-18”. Laid flat, these Compression Socks are 21”-22” in length and the pair weighs an estimated 2.50 ounces. We strongly recommend everyone to measure their leg before making the purchase to make sure, our Compression Socks are the right fit for you. Feel free to email us via Amazon if you have any questions. It would be our pleasure to assist you.",2788,2200
